"start","end","downloads","package","total"
2018-03-01,2018-03-31,189,"meifly",14246
2018-04-01,2018-04-30,263,"meifly",14509
2018-05-01,2018-05-31,157,"meifly",14666
2018-06-01,2018-06-30,122,"meifly",14788
2018-07-01,2018-07-08,23,"meifly",14811
2016-08-01,2016-08-31,69,"MetaAnalyser",69
2016-09-01,2016-09-30,126,"MetaAnalyser",195
2016-10-01,2016-10-31,213,"MetaAnalyser",408
2016-11-01,2016-11-30,202,"MetaAnalyser",610
2016-12-01,2016-12-31,168,"MetaAnalyser",778
2017-01-01,2017-01-31,164,"MetaAnalyser",942
2017-02-01,2017-02-28,142,"MetaAnalyser",1084
2017-03-01,2017-03-31,139,"MetaAnalyser",1223
2017-04-01,2017-04-30,335,"MetaAnalyser",1558
2017-05-01,2017-05-31,184,"MetaAnalyser",1742
2017-06-01,2017-06-30,169,"MetaAnalyser",1911
2017-07-01,2017-07-31,154,"MetaAnalyser",2065
2017-08-01,2017-08-31,180,"MetaAnalyser",2245
2017-09-01,2017-09-30,169,"MetaAnalyser",2414
2017-10-01,2017-10-31,164,"MetaAnalyser",2578
2017-11-01,2017-11-30,153,"MetaAnalyser",2731
2017-12-01,2017-12-31,117,"MetaAnalyser",2848
2018-01-01,2018-01-31,156,"MetaAnalyser",3004
2018-02-01,2018-02-28,139,"MetaAnalyser",3143
2018-03-01,2018-03-31,135,"MetaAnalyser",3278
2018-04-01,2018-04-30,222,"MetaAnalyser",3500
2018-05-01,2018-05-31,182,"MetaAnalyser",3682
2018-06-01,2018-06-30,129,"MetaAnalyser",3811
2018-07-01,2018-07-08,27,"MetaAnalyser",3838
2015-06-01,2015-06-30,436,"metricsgraphics",436
2015-07-01,2015-07-31,456,"metricsgraphics",892
2015-08-01,2015-08-31,490,"metricsgraphics",1382
2015-09-01,2015-09-30,519,"metricsgraphics",1901
2015-10-01,2015-10-31,523,"metricsgraphics",2424
2015-11-01,2015-11-30,676,"metricsgraphics",3100
2015-12-01,2015-12-31,629,"metricsgraphics",3729
2016-01-01,2016-01-31,827,"metricsgraphics",4556
2016-02-01,2016-02-29,548,"metricsgraphics",5104
2016-03-01,2016-03-31,451,"metricsgraphics",5555
2016-04-01,2016-04-30,521,"metricsgraphics",6076
2016-05-01,2016-05-31,641,"metricsgraphics",6717
2016-06-01,2016-06-30,634,"metricsgraphics",7351
2016-07-01,2016-07-31,567,"metricsgraphics",7918
2016-08-01,2016-08-31,458,"metricsgraphics",8376
2016-09-01,2016-09-30,575,"metricsgraphics",8951
2016-10-01,2016-10-31,670,"metricsgraphics",9621
2016-11-01,2016-11-30,829,"metricsgraphics",10450
2016-12-01,2016-12-31,717,"metricsgraphics",11167
2017-01-01,2017-01-31,522,"metricsgraphics",11689
2017-02-01,2017-02-28,513,"metricsgraphics",12202
2017-03-01,2017-03-31,569,"metricsgraphics",12771
2017-04-01,2017-04-30,781,"metricsgraphics",13552
2017-05-01,2017-05-31,580,"metricsgraphics",14132
2017-06-01,2017-06-30,481,"metricsgraphics",14613
2017-07-01,2017-07-31,610,"metricsgraphics",15223
2017-08-01,2017-08-31,477,"metricsgraphics",15700
2017-09-01,2017-09-30,472,"metricsgraphics",16172
2017-10-01,2017-10-31,496,"metricsgraphics",16668
2017-11-01,2017-11-30,511,"metricsgraphics",17179
2017-12-01,2017-12-31,346,"metricsgraphics",17525
2018-01-01,2018-01-31,483,"metricsgraphics",18008
2018-02-01,2018-02-28,660,"metricsgraphics",18668
2018-03-01,2018-03-31,458,"metricsgraphics",19126
2018-04-01,2018-04-30,605,"metricsgraphics",19731
2018-05-01,2018-05-31,467,"metricsgraphics",20198
2018-06-01,2018-06-30,426,"metricsgraphics",20624
2018-07-01,2018-07-08,99,"metricsgraphics",20723
2016-12-01,2016-12-31,255,"netCoin",255
2017-01-01,2017-01-31,180,"netCoin",435
2017-02-01,2017-02-28,107,"netCoin",542
2017-03-01,2017-03-31,259,"netCoin",801
2017-04-01,2017-04-30,333,"netCoin",1134
2017-05-01,2017-05-31,146,"netCoin",1280
2017-06-01,2017-06-30,144,"netCoin",1424
2017-07-01,2017-07-31,560,"netCoin",1984
2017-08-01,2017-08-31,147,"netCoin",2131
2017-09-01,2017-09-30,158,"netCoin",2289
2017-10-01,2017-10-31,155,"netCoin",2444
2017-11-01,2017-11-30,129,"netCoin",2573
2017-12-01,2017-12-31,79,"netCoin",2652
2018-01-01,2018-01-31,433,"netCoin",3085
2018-02-01,2018-02-28,151,"netCoin",3236
2018-03-01,2018-03-31,126,"netCoin",3362
2018-04-01,2018-04-30,268,"netCoin",3630
2018-05-01,2018-05-31,178,"netCoin",3808
2018-06-01,2018-06-30,134,"netCoin",3942
2018-07-01,2018-07-08,31,"netCoin",3973
2017-02-01,2017-02-28,98,"phylocanvas",98
2017-03-01,2017-03-31,162,"phylocanvas",260
2017-04-01,2017-04-30,402,"phylocanvas",662
2017-05-01,2017-05-31,253,"phylocanvas",915
2017-06-01,2017-06-30,227,"phylocanvas",1142
2017-07-01,2017-07-31,192,"phylocanvas",1334
2017-08-01,2017-08-31,203,"phylocanvas",1537
2017-09-01,2017-09-30,237,"phylocanvas",1774
2017-10-01,2017-10-31,268,"phylocanvas",2042
2017-11-01,2017-11-30,431,"phylocanvas",2473
2017-12-01,2017-12-31,212,"phylocanvas",2685
2018-01-01,2018-01-31,316,"phylocanvas",3001
2018-02-01,2018-02-28,277,"phylocanvas",3278
2018-03-01,2018-03-31,251,"phylocanvas",3529
2018-04-01,2018-04-30,318,"phylocanvas",3847
2018-05-01,2018-05-31,281,"phylocanvas",4128
2018-06-01,2018-06-30,177,"phylocanvas",4305
2018-07-01,2018-07-08,46,"phylocanvas",4351
2012-10-01,2012-10-31,51,"playwith",51
2012-11-01,2012-11-30,186,"playwith",237
2012-12-01,2012-12-31,284,"playwith",521
2013-01-01,2013-01-31,356,"playwith",877
2013-02-01,2013-02-28,436,"playwith",1313
2013-03-01,2013-03-31,481,"playwith",1794
2013-04-01,2013-04-30,602,"playwith",2396
2013-05-01,2013-05-31,503,"playwith",2899
2013-06-01,2013-06-30,593,"playwith",3492
2013-07-01,2013-07-31,585,"playwith",4077
2013-08-01,2013-08-31,653,"playwith",4730
2013-09-01,2013-09-30,645,"playwith",5375
2013-10-01,2013-10-31,653,"playwith",6028
2013-11-01,2013-11-30,703,"playwith",6731
2013-12-01,2013-12-31,678,"playwith",7409
2014-01-01,2014-01-31,813,"playwith",8222
2014-02-01,2014-02-28,783,"playwith",9005
2014-03-01,2014-03-31,931,"playwith",9936
2014-04-01,2014-04-30,1102,"playwith",11038
2014-05-01,2014-05-31,798,"playwith",11836
2014-06-01,2014-06-30,915,"playwith",12751
2014-07-01,2014-07-31,951,"playwith",13702
2014-08-01,2014-08-31,1085,"playwith",14787
2014-09-01,2014-09-30,921,"playwith",15708
2014-10-01,2014-10-31,924,"playwith",16632
2014-11-01,2014-11-30,962,"playwith",17594
2014-12-01,2014-12-31,841,"playwith",18435
2015-01-01,2015-01-31,905,"playwith",19340
2015-02-01,2015-02-28,874,"playwith",20214
2015-03-01,2015-03-31,1300,"playwith",21514
2015-04-01,2015-04-30,1581,"playwith",23095
2015-05-01,2015-05-31,1321,"playwith",24416
2015-06-01,2015-06-30,1366,"playwith",25782
2015-07-01,2015-07-31,1210,"playwith",26992
2015-08-01,2015-08-31,999,"playwith",27991
2015-09-01,2015-09-30,1035,"playwith",29026
2015-10-01,2015-10-31,1007,"playwith",30033
2015-11-01,2015-11-30,931,"playwith",30964
2015-12-01,2015-12-31,793,"playwith",31757
2016-01-01,2016-01-31,915,"playwith",32672
2016-02-01,2016-02-29,1206,"playwith",33878
2016-03-01,2016-03-31,964,"playwith",34842
2016-04-01,2016-04-30,793,"playwith",35635
2016-05-01,2016-05-31,950,"playwith",36585
2016-06-01,2016-06-30,790,"playwith",37375
2016-07-01,2016-07-31,772,"playwith",38147
2016-08-01,2016-08-31,835,"playwith",38982
2016-09-01,2016-09-30,802,"playwith",39784
2016-10-01,2016-10-31,1050,"playwith",40834
2016-11-01,2016-11-30,1333,"playwith",42167
2016-12-01,2016-12-31,907,"playwith",43074
2017-01-01,2017-01-31,1037,"playwith",44111
2017-02-01,2017-02-28,909,"playwith",45020
2017-03-01,2017-03-31,1134,"playwith",46154
2017-04-01,2017-04-30,1259,"playwith",47413
2017-05-01,2017-05-31,1763,"playwith",49176
2017-06-01,2017-06-30,1433,"playwith",50609
2017-07-01,2017-07-31,1553,"playwith",52162
2017-08-01,2017-08-31,1145,"playwith",53307
2017-09-01,2017-09-30,1204,"playwith",54511
2017-10-01,2017-10-31,1477,"playwith",55988
2017-11-01,2017-11-30,1202,"playwith",57190
2017-12-01,2017-12-31,932,"playwith",58122
2018-01-01,2018-01-31,1046,"playwith",59168
2018-02-01,2018-02-28,955,"playwith",60123
2018-03-01,2018-03-31,1273,"playwith",61396
2018-04-01,2018-04-30,1180,"playwith",62576
2018-05-01,2018-05-31,1040,"playwith",63616
2018-06-01,2018-06-30,903,"playwith",64519
2018-07-01,2018-07-08,177,"playwith",64696
2015-11-01,2015-11-30,2816,"plotly",2816
2015-12-01,2015-12-31,6929,"plotly",9745
2016-01-01,2016-01-31,6956,"plotly",16701
2016-02-01,2016-02-29,7953,"plotly",24654
2016-03-01,2016-03-31,10630,"plotly",35284
2016-04-01,2016-04-30,12736,"plotly",48020
2016-05-01,2016-05-31,16826,"plotly",64846
2016-06-01,2016-06-30,16811,"plotly",81657
2016-07-01,2016-07-31,15123,"plotly",96780
2016-08-01,2016-08-31,15839,"plotly",112619
2016-09-01,2016-09-30,21674,"plotly",134293
2016-10-01,2016-10-31,40069,"plotly",174362
2016-11-01,2016-11-30,50844,"plotly",225206
2016-12-01,2016-12-31,36432,"plotly",261638
2017-01-01,2017-01-31,37520,"plotly",299158
2017-02-01,2017-02-28,41140,"plotly",340298
2017-03-01,2017-03-31,49468,"plotly",389766
2017-04-01,2017-04-30,53289,"plotly",443055
2017-05-01,2017-05-31,61361,"plotly",504416
2017-06-01,2017-06-30,53202,"plotly",557618
2017-07-01,2017-07-31,46831,"plotly",604449
2017-08-01,2017-08-31,52505,"plotly",656954
2017-09-01,2017-09-30,53540,"plotly",710494
2017-10-01,2017-10-31,58719,"plotly",769213
2017-11-01,2017-11-30,58981,"plotly",828194
2017-12-01,2017-12-31,55114,"plotly",883308
2018-01-01,2018-01-31,49101,"plotly",932409
2018-02-01,2018-02-28,45008,"plotly",977417
2018-03-01,2018-03-31,68649,"plotly",1046066
2018-04-01,2018-04-30,62337,"plotly",1108403
2018-05-01,2018-05-31,57810,"plotly",1166213
2018-06-01,2018-06-30,55945,"plotly",1222158
2018-07-01,2018-07-08,11275,"plotly",1233433
2014-11-01,2014-11-30,108,"plotROC",108
2014-12-01,2014-12-31,240,"plotROC",348
2015-01-01,2015-01-31,322,"plotROC",670
2015-02-01,2015-02-28,282,"plotROC",952
2015-03-01,2015-03-31,391,"plotROC",1343
2015-04-01,2015-04-30,411,"plotROC",1754
2015-05-01,2015-05-31,356,"plotROC",2110
2015-06-01,2015-06-30,330,"plotROC",2440
2015-07-01,2015-07-31,221,"plotROC",2661
2015-08-01,2015-08-31,260,"plotROC",2921
2015-09-01,2015-09-30,342,"plotROC",3263
2015-10-01,2015-10-31,283,"plotROC",3546
2015-11-01,2015-11-30,283,"plotROC",3829
2015-12-01,2015-12-31,339,"plotROC",4168
2016-01-01,2016-01-31,448,"plotROC",4616
2016-02-01,2016-02-29,470,"plotROC",5086
2016-03-01,2016-03-31,323,"plotROC",5409
2016-04-01,2016-04-30,361,"plotROC",5770
2016-05-01,2016-05-31,354,"plotROC",6124
2016-06-01,2016-06-30,362,"plotROC",6486
2016-07-01,2016-07-31,323,"plotROC",6809
2016-08-01,2016-08-31,283,"plotROC",7092
2016-09-01,2016-09-30,377,"plotROC",7469
2016-10-01,2016-10-31,383,"plotROC",7852
2016-11-01,2016-11-30,614,"plotROC",8466
2016-12-01,2016-12-31,526,"plotROC",8992
2017-01-01,2017-01-31,592,"plotROC",9584
2017-02-01,2017-02-28,606,"plotROC",10190
2017-03-01,2017-03-31,742,"plotROC",10932
2017-04-01,2017-04-30,985,"plotROC",11917
2017-05-01,2017-05-31,838,"plotROC",12755
2017-06-01,2017-06-30,580,"plotROC",13335
2017-07-01,2017-07-31,859,"plotROC",14194
2017-08-01,2017-08-31,973,"plotROC",15167
2017-09-01,2017-09-30,1008,"plotROC",16175
2017-10-01,2017-10-31,1125,"plotROC",17300
2017-11-01,2017-11-30,1194,"plotROC",18494
2017-12-01,2017-12-31,899,"plotROC",19393
2018-01-01,2018-01-31,855,"plotROC",20248
2018-02-01,2018-02-28,978,"plotROC",21226
2018-03-01,2018-03-31,1185,"plotROC",22411
2018-04-01,2018-04-30,1490,"plotROC",23901
2018-05-01,2018-05-31,1611,"plotROC",25512
2018-06-01,2018-06-30,2569,"plotROC",28081
2018-07-01,2018-07-08,436,"plotROC",28517
2016-05-01,2016-05-31,1022,"profvis",1022
2016-06-01,2016-06-30,990,"profvis",2012
2016-07-01,2016-07-31,997,"profvis",3009
2016-08-01,2016-08-31,1075,"profvis",4084
2016-09-01,2016-09-30,1119,"profvis",5203
2016-10-01,2016-10-31,1683,"profvis",6886
2016-11-01,2016-11-30,4261,"profvis",11147
2016-12-01,2016-12-31,2611,"profvis",13758
2017-01-01,2017-01-31,5191,"profvis",18949
2017-02-01,2017-02-28,4123,"profvis",23072
2017-03-01,2017-03-31,4276,"profvis",27348
2017-04-01,2017-04-30,4287,"profvis",31635
2017-05-01,2017-05-31,3870,"profvis",35505
2017-06-01,2017-06-30,3349,"profvis",38854
2017-07-01,2017-07-31,3766,"profvis",42620
2017-08-01,2017-08-31,3369,"profvis",45989
2017-09-01,2017-09-30,3395,"profvis",49384
2017-10-01,2017-10-31,3979,"profvis",53363
2017-11-01,2017-11-30,4109,"profvis",57472
2017-12-01,2017-12-31,5724,"profvis",63196
2018-01-01,2018-01-31,6888,"profvis",70084
2018-02-01,2018-02-28,7242,"profvis",77326
2018-03-01,2018-03-31,8043,"profvis",85369
2018-04-01,2018-04-30,7142,"profvis",92511
2018-05-01,2018-05-31,6213,"profvis",98724
2018-06-01,2018-06-30,5762,"profvis",104486
2018-07-01,2018-07-08,1264,"profvis",105750
2016-09-01,2016-09-30,34,"QRAGadget",34
2016-10-01,2016-10-31,132,"QRAGadget",166
2016-11-01,2016-11-30,159,"QRAGadget",325
2016-12-01,2016-12-31,142,"QRAGadget",467
2017-01-01,2017-01-31,140,"QRAGadget",607
2017-02-01,2017-02-28,108,"QRAGadget",715
2017-03-01,2017-03-31,102,"QRAGadget",817
2017-04-01,2017-04-30,277,"QRAGadget",1094
2017-05-01,2017-05-31,134,"QRAGadget",1228
2017-06-01,2017-06-30,128,"QRAGadget",1356
2017-07-01,2017-07-31,117,"QRAGadget",1473
2017-08-01,2017-08-31,131,"QRAGadget",1604
2017-09-01,2017-09-30,138,"QRAGadget",1742
2017-10-01,2017-10-31,136,"QRAGadget",1878
2017-11-01,2017-11-30,106,"QRAGadget",1984
2017-12-01,2017-12-31,77,"QRAGadget",2061
2018-01-01,2018-01-31,132,"QRAGadget",2193
2018-02-01,2018-02-28,101,"QRAGadget",2294
2018-03-01,2018-03-31,98,"QRAGadget",2392
2018-04-01,2018-04-30,185,"QRAGadget",2577
2018-05-01,2018-05-31,122,"QRAGadget",2699
2018-06-01,2018-06-30,95,"QRAGadget",2794
2018-07-01,2018-07-08,29,"QRAGadget",2823
2015-11-01,2015-11-30,262,"qtlcharts",262
2015-12-01,2015-12-31,236,"qtlcharts",498
2016-01-01,2016-01-31,295,"qtlcharts",793
2016-02-01,2016-02-29,266,"qtlcharts",1059
2016-03-01,2016-03-31,229,"qtlcharts",1288
2016-04-01,2016-04-30,258,"qtlcharts",1546
2016-05-01,2016-05-31,277,"qtlcharts",1823
2016-06-01,2016-06-30,336,"qtlcharts",2159
2016-07-01,2016-07-31,429,"qtlcharts",2588
2016-08-01,2016-08-31,257,"qtlcharts",2845
2016-09-01,2016-09-30,389,"qtlcharts",3234
2016-10-01,2016-10-31,372,"qtlcharts",3606
2016-11-01,2016-11-30,343,"qtlcharts",3949
2016-12-01,2016-12-31,274,"qtlcharts",4223
2017-01-01,2017-01-31,340,"qtlcharts",4563
2017-02-01,2017-02-28,289,"qtlcharts",4852
2017-03-01,2017-03-31,292,"qtlcharts",5144
2017-04-01,2017-04-30,520,"qtlcharts",5664
2017-05-01,2017-05-31,333,"qtlcharts",5997
2017-06-01,2017-06-30,854,"qtlcharts",6851
2017-07-01,2017-07-31,340,"qtlcharts",7191
2017-08-01,2017-08-31,332,"qtlcharts",7523
2017-09-01,2017-09-30,440,"qtlcharts",7963
2017-10-01,2017-10-31,347,"qtlcharts",8310
2017-11-01,2017-11-30,319,"qtlcharts",8629
2017-12-01,2017-12-31,169,"qtlcharts",8798
2018-01-01,2018-01-31,229,"qtlcharts",9027
2018-02-01,2018-02-28,243,"qtlcharts",9270
2018-03-01,2018-03-31,190,"qtlcharts",9460
2018-04-01,2018-04-30,302,"qtlcharts",9762
2018-05-01,2018-05-31,248,"qtlcharts",10010
2018-06-01,2018-06-30,224,"qtlcharts",10234
2018-07-01,2018-07-08,48,"qtlcharts",10282
2015-09-01,2015-09-30,176,"refund.shiny",176
2015-10-01,2015-10-31,244,"refund.shiny",420
2015-11-01,2015-11-30,204,"refund.shiny",624
2015-12-01,2015-12-31,174,"refund.shiny",798
2016-01-01,2016-01-31,247,"refund.shiny",1045
2016-02-01,2016-02-29,289,"refund.shiny",1334
2016-03-01,2016-03-31,173,"refund.shiny",1507
2016-04-01,2016-04-30,143,"refund.shiny",1650
2016-05-01,2016-05-31,135,"refund.shiny",1785
2016-06-01,2016-06-30,134,"refund.shiny",1919
2016-07-01,2016-07-31,177,"refund.shiny",2096
2016-08-01,2016-08-31,123,"refund.shiny",2219
2016-09-01,2016-09-30,111,"refund.shiny",2330
2016-10-01,2016-10-31,134,"refund.shiny",2464
2016-11-01,2016-11-30,445,"refund.shiny",2909
2016-12-01,2016-12-31,211,"refund.shiny",3120
2017-01-01,2017-01-31,159,"refund.shiny",3279
2017-02-01,2017-02-28,129,"refund.shiny",3408
2017-03-01,2017-03-31,228,"refund.shiny",3636
2017-04-01,2017-04-30,320,"refund.shiny",3956
2017-05-01,2017-05-31,169,"refund.shiny",4125
2017-06-01,2017-06-30,155,"refund.shiny",4280
2017-07-01,2017-07-31,171,"refund.shiny",4451
2017-08-01,2017-08-31,147,"refund.shiny",4598
2017-09-01,2017-09-30,170,"refund.shiny",4768
2017-10-01,2017-10-31,189,"refund.shiny",4957
2017-11-01,2017-11-30,140,"refund.shiny",5097
2017-12-01,2017-12-31,94,"refund.shiny",5191
2018-01-01,2018-01-31,139,"refund.shiny",5330
2018-02-01,2018-02-28,112,"refund.shiny",5442
2018-03-01,2018-03-31,131,"refund.shiny",5573
2018-04-01,2018-04-30,193,"refund.shiny",5766
2018-05-01,2018-05-31,171,"refund.shiny",5937
2018-06-01,2018-06-30,117,"refund.shiny",6054
2018-07-01,2018-07-08,26,"refund.shiny",6080
2017-05-01,2017-05-31,158,"RJSplot",158
2017-06-01,2017-06-30,185,"RJSplot",343
2017-07-01,2017-07-31,133,"RJSplot",476
2017-08-01,2017-08-31,203,"RJSplot",679
2017-09-01,2017-09-30,181,"RJSplot",860
2017-10-01,2017-10-31,500,"RJSplot",1360
2017-11-01,2017-11-30,277,"RJSplot",1637
2017-12-01,2017-12-31,108,"RJSplot",1745
2018-01-01,2018-01-31,154,"RJSplot",1899
2018-02-01,2018-02-28,169,"RJSplot",2068
2018-03-01,2018-03-31,121,"RJSplot",2189
2018-04-01,2018-04-30,213,"RJSplot",2402
2018-05-01,2018-05-31,144,"RJSplot",2546
2018-06-01,2018-06-30,116,"RJSplot",2662
2018-07-01,2018-07-08,24,"RJSplot",2686
2015-09-01,2015-09-30,30,"rleafmap",30
2015-10-01,2015-10-31,335,"rleafmap",365
2015-11-01,2015-11-30,286,"rleafmap",651
2015-12-01,2015-12-31,219,"rleafmap",870
2016-01-01,2016-01-31,253,"rleafmap",1123
2016-02-01,2016-02-29,216,"rleafmap",1339
2016-03-01,2016-03-31,194,"rleafmap",1533
2016-04-01,2016-04-30,163,"rleafmap",1696
2016-05-01,2016-05-31,154,"rleafmap",1850
2016-06-01,2016-06-30,150,"rleafmap",2000
2016-07-01,2016-07-31,168,"rleafmap",2168
2016-08-01,2016-08-31,107,"rleafmap",2275
2016-09-01,2016-09-30,92,"rleafmap",2367
2016-10-01,2016-10-31,122,"rleafmap",2489
2016-11-01,2016-11-30,168,"rleafmap",2657
2016-12-01,2016-12-31,144,"rleafmap",2801
2017-01-01,2017-01-31,126,"rleafmap",2927
2017-02-01,2017-02-28,107,"rleafmap",3034
2017-03-01,2017-03-31,95,"rleafmap",3129
2017-04-01,2017-04-30,272,"rleafmap",3401
2017-05-01,2017-05-31,132,"rleafmap",3533
2017-06-01,2017-06-30,124,"rleafmap",3657
2017-07-01,2017-07-31,121,"rleafmap",3778
2017-08-01,2017-08-31,112,"rleafmap",3890
2017-09-01,2017-09-30,144,"rleafmap",4034
2017-10-01,2017-10-31,159,"rleafmap",4193
2017-11-01,2017-11-30,120,"rleafmap",4313
2017-12-01,2017-12-31,72,"rleafmap",4385
2018-01-01,2018-01-31,126,"rleafmap",4511
2018-02-01,2018-02-28,101,"rleafmap",4612
2018-03-01,2018-03-31,97,"rleafmap",4709
2018-04-01,2018-04-30,172,"rleafmap",4881
2018-05-01,2018-05-31,133,"rleafmap",5014
2018-06-01,2018-06-30,104,"rleafmap",5118
2018-07-01,2018-07-08,26,"rleafmap",5144
2012-10-01,2012-10-31,25,"rpanel",25
2012-11-01,2012-11-30,284,"rpanel",309
2012-12-01,2012-12-31,291,"rpanel",600
2013-01-01,2013-01-31,485,"rpanel",1085
2013-02-01,2013-02-28,755,"rpanel",1840
2013-03-01,2013-03-31,884,"rpanel",2724
2013-04-01,2013-04-30,1063,"rpanel",3787
2013-05-01,2013-05-31,961,"rpanel",4748
2013-06-01,2013-06-30,1107,"rpanel",5855
2013-07-01,2013-07-31,981,"rpanel",6836
2013-08-01,2013-08-31,726,"rpanel",7562
2013-09-01,2013-09-30,946,"rpanel",8508
2013-10-01,2013-10-31,871,"rpanel",9379
2013-11-01,2013-11-30,901,"rpanel",10280
2013-12-01,2013-12-31,719,"rpanel",10999
2014-01-01,2014-01-31,907,"rpanel",11906
2014-02-01,2014-02-28,1089,"rpanel",12995
2014-03-01,2014-03-31,1890,"rpanel",14885
2014-04-01,2014-04-30,1443,"rpanel",16328
2014-05-01,2014-05-31,1257,"rpanel",17585
2014-06-01,2014-06-30,1195,"rpanel",18780
2014-07-01,2014-07-31,1106,"rpanel",19886
2014-08-01,2014-08-31,1565,"rpanel",21451
2014-09-01,2014-09-30,1305,"rpanel",22756
2014-10-01,2014-10-31,1544,"rpanel",24300
2014-11-01,2014-11-30,1492,"rpanel",25792
2014-12-01,2014-12-31,1307,"rpanel",27099
2015-01-01,2015-01-31,1542,"rpanel",28641
2015-02-01,2015-02-28,1860,"rpanel",30501
2015-03-01,2015-03-31,1833,"rpanel",32334
2015-04-01,2015-04-30,2106,"rpanel",34440
2015-05-01,2015-05-31,2103,"rpanel",36543
2015-06-01,2015-06-30,2140,"rpanel",38683
2015-07-01,2015-07-31,1676,"rpanel",40359
2015-08-01,2015-08-31,1596,"rpanel",41955
2015-09-01,2015-09-30,1750,"rpanel",43705
2015-10-01,2015-10-31,2072,"rpanel",45777
2015-11-01,2015-11-30,2115,"rpanel",47892
2015-12-01,2015-12-31,1694,"rpanel",49586
2016-01-01,2016-01-31,1934,"rpanel",51520
2016-02-01,2016-02-29,2710,"rpanel",54230
2016-03-01,2016-03-31,2449,"rpanel",56679
2016-04-01,2016-04-30,2104,"rpanel",58783
2016-05-01,2016-05-31,2233,"rpanel",61016
2016-06-01,2016-06-30,2073,"rpanel",63089
2016-07-01,2016-07-31,1787,"rpanel",64876
2016-08-01,2016-08-31,1692,"rpanel",66568
2016-09-01,2016-09-30,2183,"rpanel",68751
2016-10-01,2016-10-31,2695,"rpanel",71446
2016-11-01,2016-11-30,2976,"rpanel",74422
2016-12-01,2016-12-31,2209,"rpanel",76631
2017-01-01,2017-01-31,2524,"rpanel",79155
2017-02-01,2017-02-28,3016,"rpanel",82171
2017-03-01,2017-03-31,3683,"rpanel",85854
2017-04-01,2017-04-30,3455,"rpanel",89309
2017-05-01,2017-05-31,3486,"rpanel",92795
2017-06-01,2017-06-30,2599,"rpanel",95394
2017-07-01,2017-07-31,2687,"rpanel",98081
2017-08-01,2017-08-31,2493,"rpanel",100574
2017-09-01,2017-09-30,2503,"rpanel",103077
2017-10-01,2017-10-31,3454,"rpanel",106531
2017-11-01,2017-11-30,3566,"rpanel",110097
2017-12-01,2017-12-31,2543,"rpanel",112640
2018-01-01,2018-01-31,2295,"rpanel",114935
2018-02-01,2018-02-28,2503,"rpanel",117438
2018-03-01,2018-03-31,3573,"rpanel",121011
2018-04-01,2018-04-30,3834,"rpanel",124845
2018-05-01,2018-05-31,5253,"rpanel",130098
2018-06-01,2018-06-30,4235,"rpanel",134333
2018-07-01,2018-07-08,795,"rpanel",135128
2012-10-01,2012-10-31,20,"RPMG",20
2012-11-01,2012-11-30,162,"RPMG",182
2012-12-01,2012-12-31,188,"RPMG",370
2013-01-01,2013-01-31,271,"RPMG",641
2013-02-01,2013-02-28,301,"RPMG",942
2013-03-01,2013-03-31,340,"RPMG",1282
2013-04-01,2013-04-30,354,"RPMG",1636
2013-05-01,2013-05-31,294,"RPMG",1930
2013-06-01,2013-06-30,290,"RPMG",2220
2013-07-01,2013-07-31,323,"RPMG",2543
2013-08-01,2013-08-31,357,"RPMG",2900
2013-09-01,2013-09-30,459,"RPMG",3359
2013-10-01,2013-10-31,382,"RPMG",3741
2013-11-01,2013-11-30,370,"RPMG",4111
2013-12-01,2013-12-31,305,"RPMG",4416
2014-01-01,2014-01-31,742,"RPMG",5158
2014-02-01,2014-02-28,639,"RPMG",5797
2014-03-01,2014-03-31,601,"RPMG",6398
2014-04-01,2014-04-30,696,"RPMG",7094
2014-05-01,2014-05-31,528,"RPMG",7622
2014-06-01,2014-06-30,535,"RPMG",8157
2014-07-01,2014-07-31,566,"RPMG",8723
2014-08-01,2014-08-31,688,"RPMG",9411
2014-09-01,2014-09-30,587,"RPMG",9998
2014-10-01,2014-10-31,674,"RPMG",10672
2014-11-01,2014-11-30,734,"RPMG",11406
2014-12-01,2014-12-31,545,"RPMG",11951
2015-01-01,2015-01-31,796,"RPMG",12747
2015-02-01,2015-02-28,729,"RPMG",13476
2015-03-01,2015-03-31,925,"RPMG",14401
2015-04-01,2015-04-30,1237,"RPMG",15638
2015-05-01,2015-05-31,1159,"RPMG",16797
2015-06-01,2015-06-30,970,"RPMG",17767
2015-07-01,2015-07-31,779,"RPMG",18546
2015-08-01,2015-08-31,835,"RPMG",19381
2015-09-01,2015-09-30,824,"RPMG",20205
2015-10-01,2015-10-31,852,"RPMG",21057
2015-11-01,2015-11-30,1416,"RPMG",22473
2015-12-01,2015-12-31,998,"RPMG",23471
2016-01-01,2016-01-31,994,"RPMG",24465
2016-02-01,2016-02-29,934,"RPMG",25399
2016-03-01,2016-03-31,886,"RPMG",26285
2016-04-01,2016-04-30,768,"RPMG",27053
2016-05-01,2016-05-31,967,"RPMG",28020
2016-06-01,2016-06-30,845,"RPMG",28865
2016-07-01,2016-07-31,774,"RPMG",29639
2016-08-01,2016-08-31,682,"RPMG",30321
2016-09-01,2016-09-30,795,"RPMG",31116
2016-10-01,2016-10-31,858,"RPMG",31974
2016-11-01,2016-11-30,996,"RPMG",32970
