"start","end","downloads","package","total"
2019-02-01,2019-02-28,1083,"ggraptR",26306
2019-03-01,2019-03-31,1429,"ggraptR",27735
2019-04-01,2019-04-30,1150,"ggraptR",28885
2019-05-01,2019-05-31,1934,"ggraptR",30819
2019-06-01,2019-06-30,1246,"ggraptR",32065
2019-07-01,2019-07-31,1295,"ggraptR",33360
2019-08-01,2019-08-31,1416,"ggraptR",34776
2019-09-01,2019-09-30,1920,"ggraptR",36696
2019-10-01,2019-10-31,1494,"ggraptR",38190
2019-11-01,2019-11-30,1251,"ggraptR",39441
2019-12-01,2019-12-31,1410,"ggraptR",40851
2020-01-01,2020-01-31,1525,"ggraptR",42376
2020-02-01,2020-02-29,1122,"ggraptR",43498
2020-03-01,2020-03-31,1226,"ggraptR",44724
2020-04-01,2020-04-30,1510,"ggraptR",46234
2020-05-01,2020-05-31,2691,"ggraptR",48925
2020-06-01,2020-06-30,3337,"ggraptR",52262
2020-07-01,2020-07-23,1507,"ggraptR",53769
2019-06-01,2019-06-30,357,"ggResidpanel",357
2019-07-01,2019-07-31,466,"ggResidpanel",823
2019-08-01,2019-08-31,271,"ggResidpanel",1094
2019-09-01,2019-09-30,385,"ggResidpanel",1479
2019-10-01,2019-10-31,342,"ggResidpanel",1821
2019-11-01,2019-11-30,402,"ggResidpanel",2223
2019-12-01,2019-12-31,340,"ggResidpanel",2563
2020-01-01,2020-01-31,576,"ggResidpanel",3139
2020-02-01,2020-02-29,535,"ggResidpanel",3674
2020-03-01,2020-03-31,551,"ggResidpanel",4225
2020-04-01,2020-04-30,620,"ggResidpanel",4845
2020-05-01,2020-05-31,905,"ggResidpanel",5750
2020-06-01,2020-06-30,752,"ggResidpanel",6502
2020-07-01,2020-07-23,336,"ggResidpanel",6838
2014-06-01,2014-06-30,1344,"ggvis",1344
2014-07-01,2014-07-31,2120,"ggvis",3464
2014-08-01,2014-08-31,2035,"ggvis",5499
2014-09-01,2014-09-30,1702,"ggvis",7201
2014-10-01,2014-10-31,3590,"ggvis",10791
2014-11-01,2014-11-30,2997,"ggvis",13788
2014-12-01,2014-12-31,2427,"ggvis",16215
2015-01-01,2015-01-31,2227,"ggvis",18442
2015-02-01,2015-02-28,2708,"ggvis",21150
2015-03-01,2015-03-31,4947,"ggvis",26097
2015-04-01,2015-04-30,5083,"ggvis",31180
2015-05-01,2015-05-31,4823,"ggvis",36003
2015-06-01,2015-06-30,6760,"ggvis",42763
2015-07-01,2015-07-31,5033,"ggvis",47796
2015-08-01,2015-08-31,5438,"ggvis",53234
2015-09-01,2015-09-30,7735,"ggvis",60969
2015-10-01,2015-10-31,8222,"ggvis",69191
2015-11-01,2015-11-30,5886,"ggvis",75077
2015-12-01,2015-12-31,4752,"ggvis",79829
2016-01-01,2016-01-31,4818,"ggvis",84647
2016-02-01,2016-02-29,5708,"ggvis",90355
2016-03-01,2016-03-31,5721,"ggvis",96076
2016-04-01,2016-04-30,5931,"ggvis",102007
2016-05-01,2016-05-31,6656,"ggvis",108663
2016-06-01,2016-06-30,6549,"ggvis",115212
2016-07-01,2016-07-31,8237,"ggvis",123449
2016-08-01,2016-08-31,9400,"ggvis",132849
2016-09-01,2016-09-30,8768,"ggvis",141617
2016-10-01,2016-10-31,8985,"ggvis",150602
2016-11-01,2016-11-30,9659,"ggvis",160261
2016-12-01,2016-12-31,9037,"ggvis",169298
2017-01-01,2017-01-31,9337,"ggvis",178635
2017-02-01,2017-02-28,8363,"ggvis",186998
2017-03-01,2017-03-31,10178,"ggvis",197176
2017-04-01,2017-04-30,9467,"ggvis",206643
2017-05-01,2017-05-31,9582,"ggvis",216225
2017-06-01,2017-06-30,7146,"ggvis",223371
2017-07-01,2017-07-31,5877,"ggvis",229248
2017-08-01,2017-08-31,5637,"ggvis",234885
2017-09-01,2017-09-30,5560,"ggvis",240445
2017-10-01,2017-10-31,6403,"ggvis",246848
2017-11-01,2017-11-30,6784,"ggvis",253632
2017-12-01,2017-12-31,5036,"ggvis",258668
2018-01-01,2018-01-31,5364,"ggvis",264032
2018-02-01,2018-02-28,4910,"ggvis",268942
2018-03-01,2018-03-31,5906,"ggvis",274848
2018-04-01,2018-04-30,5644,"ggvis",280492
2018-05-01,2018-05-31,6004,"ggvis",286496
2018-06-01,2018-06-30,4595,"ggvis",291091
2018-07-01,2018-07-31,4587,"ggvis",295678
2018-08-01,2018-08-31,4606,"ggvis",300284
2018-09-01,2018-09-30,6788,"ggvis",307072
2018-10-01,2018-10-31,11103,"ggvis",318175
2018-11-01,2018-11-30,8607,"ggvis",326782
2018-12-01,2018-12-31,7010,"ggvis",333792
2019-01-01,2019-01-31,7437,"ggvis",341229
2019-02-01,2019-02-28,8174,"ggvis",349403
2019-03-01,2019-03-31,11708,"ggvis",361111
2019-04-01,2019-04-30,34027,"ggvis",395138
2019-05-01,2019-05-31,32885,"ggvis",428023
2019-06-01,2019-06-30,16793,"ggvis",444816
2019-07-01,2019-07-31,6924,"ggvis",451740
2019-08-01,2019-08-31,6770,"ggvis",458510
2019-09-01,2019-09-30,7179,"ggvis",465689
2019-10-01,2019-10-31,9734,"ggvis",475423
2019-11-01,2019-11-30,10344,"ggvis",485767
2019-12-01,2019-12-31,8198,"ggvis",493965
2020-01-01,2020-01-31,9483,"ggvis",503448
2020-02-01,2020-02-29,9191,"ggvis",512639
2020-03-01,2020-03-31,9331,"ggvis",521970
2020-04-01,2020-04-30,9316,"ggvis",531286
2020-05-01,2020-05-31,10224,"ggvis",541510
2020-06-01,2020-06-30,8781,"ggvis",550291
2020-07-01,2020-07-23,4696,"ggvis",554987
2017-09-01,2017-09-30,218,"gradientPickerD3",218
2017-10-01,2017-10-31,154,"gradientPickerD3",372
2017-11-01,2017-11-30,108,"gradientPickerD3",480
2017-12-01,2017-12-31,81,"gradientPickerD3",561
2018-01-01,2018-01-31,126,"gradientPickerD3",687
2018-02-01,2018-02-28,125,"gradientPickerD3",812
2018-03-01,2018-03-31,91,"gradientPickerD3",903
2018-04-01,2018-04-30,174,"gradientPickerD3",1077
2018-05-01,2018-05-31,157,"gradientPickerD3",1234
2018-06-01,2018-06-30,108,"gradientPickerD3",1342
2018-07-01,2018-07-31,112,"gradientPickerD3",1454
2018-08-01,2018-08-31,88,"gradientPickerD3",1542
2018-09-01,2018-09-30,258,"gradientPickerD3",1800
2018-10-01,2018-10-31,223,"gradientPickerD3",2023
2018-11-01,2018-11-30,243,"gradientPickerD3",2266
2018-12-01,2018-12-31,202,"gradientPickerD3",2468
2019-01-01,2019-01-31,272,"gradientPickerD3",2740
2019-02-01,2019-02-28,226,"gradientPickerD3",2966
2019-03-01,2019-03-31,291,"gradientPickerD3",3257
2019-04-01,2019-04-30,307,"gradientPickerD3",3564
2019-05-01,2019-05-31,455,"gradientPickerD3",4019
2019-06-01,2019-06-30,188,"gradientPickerD3",4207
2019-07-01,2019-07-31,456,"gradientPickerD3",4663
2019-08-01,2019-08-31,374,"gradientPickerD3",5037
2019-09-01,2019-09-30,364,"gradientPickerD3",5401
2019-10-01,2019-10-31,279,"gradientPickerD3",5680
2019-11-01,2019-11-30,267,"gradientPickerD3",5947
2019-12-01,2019-12-31,375,"gradientPickerD3",6322
2020-01-01,2020-01-31,517,"gradientPickerD3",6839
2020-02-01,2020-02-29,446,"gradientPickerD3",7285
2020-03-01,2020-03-31,477,"gradientPickerD3",7762
2020-04-01,2020-04-30,510,"gradientPickerD3",8272
2020-05-01,2020-05-31,737,"gradientPickerD3",9009
2020-06-01,2020-06-30,609,"gradientPickerD3",9618
2020-07-01,2020-07-23,321,"gradientPickerD3",9939
2012-10-01,2012-10-31,32,"gWidgets",32
2012-11-01,2012-11-30,520,"gWidgets",552
2012-12-01,2012-12-31,619,"gWidgets",1171
2013-01-01,2013-01-31,795,"gWidgets",1966
2013-02-01,2013-02-28,902,"gWidgets",2868
2013-03-01,2013-03-31,1017,"gWidgets",3885
2013-04-01,2013-04-30,1211,"gWidgets",5096
2013-05-01,2013-05-31,1157,"gWidgets",6253
2013-06-01,2013-06-30,1214,"gWidgets",7467
2013-07-01,2013-07-31,1203,"gWidgets",8670
2013-08-01,2013-08-31,1157,"gWidgets",9827
2013-09-01,2013-09-30,1375,"gWidgets",11202
2013-10-01,2013-10-31,1455,"gWidgets",12657
2013-11-01,2013-11-30,1525,"gWidgets",14182
2013-12-01,2013-12-31,1412,"gWidgets",15594
2014-01-01,2014-01-31,1651,"gWidgets",17245
2014-02-01,2014-02-28,1635,"gWidgets",18880
2014-03-01,2014-03-31,1975,"gWidgets",20855
2014-04-01,2014-04-30,2321,"gWidgets",23176
2014-05-01,2014-05-31,1871,"gWidgets",25047
2014-06-01,2014-06-30,1980,"gWidgets",27027
2014-07-01,2014-07-31,2978,"gWidgets",30005
2014-08-01,2014-08-31,3259,"gWidgets",33264
2014-09-01,2014-09-30,2963,"gWidgets",36227
2014-10-01,2014-10-31,2701,"gWidgets",38928
2014-11-01,2014-11-30,2563,"gWidgets",41491
2014-12-01,2014-12-31,2146,"gWidgets",43637
2015-01-01,2015-01-31,2451,"gWidgets",46088
2015-02-01,2015-02-28,2170,"gWidgets",48258
2015-03-01,2015-03-31,3024,"gWidgets",51282
2015-04-01,2015-04-30,3545,"gWidgets",54827
2015-05-01,2015-05-31,2954,"gWidgets",57781
2015-06-01,2015-06-30,3160,"gWidgets",60941
2015-07-01,2015-07-31,2790,"gWidgets",63731
2015-08-01,2015-08-31,2538,"gWidgets",66269
2015-09-01,2015-09-30,2630,"gWidgets",68899
2015-10-01,2015-10-31,3073,"gWidgets",71972
2015-11-01,2015-11-30,2875,"gWidgets",74847
2015-12-01,2015-12-31,2363,"gWidgets",77210
2016-01-01,2016-01-31,2467,"gWidgets",79677
2016-02-01,2016-02-29,3089,"gWidgets",82766
2016-03-01,2016-03-31,2979,"gWidgets",85745
2016-04-01,2016-04-30,2983,"gWidgets",88728
2016-05-01,2016-05-31,3432,"gWidgets",92160
2016-06-01,2016-06-30,3337,"gWidgets",95497
2016-07-01,2016-07-31,2946,"gWidgets",98443
2016-08-01,2016-08-31,2995,"gWidgets",101438
2016-09-01,2016-09-30,3153,"gWidgets",104591
2016-10-01,2016-10-31,4327,"gWidgets",108918
2016-11-01,2016-11-30,4739,"gWidgets",113657
2016-12-01,2016-12-31,3299,"gWidgets",116956
2017-01-01,2017-01-31,3535,"gWidgets",120491
2017-02-01,2017-02-28,3592,"gWidgets",124083
2017-03-01,2017-03-31,4590,"gWidgets",128673
2017-04-01,2017-04-30,4338,"gWidgets",133011
2017-05-01,2017-05-31,4980,"gWidgets",137991
2017-06-01,2017-06-30,4319,"gWidgets",142310
2017-07-01,2017-07-31,4416,"gWidgets",146726
2017-08-01,2017-08-31,3737,"gWidgets",150463
2017-09-01,2017-09-30,4131,"gWidgets",154594
2017-10-01,2017-10-31,4414,"gWidgets",159008
2017-11-01,2017-11-30,4181,"gWidgets",163189
2017-12-01,2017-12-31,3241,"gWidgets",166430
2018-01-01,2018-01-31,3442,"gWidgets",169872
2018-02-01,2018-02-28,3528,"gWidgets",173400
2018-03-01,2018-03-31,4127,"gWidgets",177527
2018-04-01,2018-04-30,4198,"gWidgets",181725
2018-05-01,2018-05-31,4283,"gWidgets",186008
2018-06-01,2018-06-30,3996,"gWidgets",190004
2018-07-01,2018-07-31,3732,"gWidgets",193736
2018-08-01,2018-08-31,3426,"gWidgets",197162
2018-09-01,2018-09-30,3988,"gWidgets",201150
2018-10-01,2018-10-31,4881,"gWidgets",206031
2018-11-01,2018-11-30,4724,"gWidgets",210755
2018-12-01,2018-12-31,3618,"gWidgets",214373
2019-01-01,2019-01-31,8605,"gWidgets",222978
2019-02-01,2019-02-28,6413,"gWidgets",229391
2019-03-01,2019-03-31,6415,"gWidgets",235806
2019-04-01,2019-04-30,6473,"gWidgets",242279
2019-05-01,2019-05-31,7305,"gWidgets",249584
2019-06-01,2019-06-30,5274,"gWidgets",254858
2019-07-01,2019-07-31,6459,"gWidgets",261317
2019-08-01,2019-08-31,5661,"gWidgets",266978
2019-09-01,2019-09-30,7898,"gWidgets",274876
2019-10-01,2019-10-31,6729,"gWidgets",281605
2019-11-01,2019-11-30,5898,"gWidgets",287503
2019-12-01,2019-12-31,4834,"gWidgets",292337
2020-01-01,2020-01-31,6280,"gWidgets",298617
2020-02-01,2020-02-29,6981,"gWidgets",305598
2020-03-01,2020-03-31,7046,"gWidgets",312644
2020-04-01,2020-04-30,7311,"gWidgets",319955
2020-05-01,2020-05-31,8928,"gWidgets",328883
2020-06-01,2020-06-30,1518,"gWidgets",330401
2020-07-01,2020-07-23,429,"gWidgets",330830
2016-05-01,2016-05-31,126,"heatmaply",126
2016-06-01,2016-06-30,1008,"heatmaply",1134
2016-07-01,2016-07-31,938,"heatmaply",2072
2016-08-01,2016-08-31,1002,"heatmaply",3074
2016-09-01,2016-09-30,1044,"heatmaply",4118
2016-10-01,2016-10-31,1170,"heatmaply",5288
2016-11-01,2016-11-30,1652,"heatmaply",6940
2016-12-01,2016-12-31,1071,"heatmaply",8011
